-5,0,0
-15,0,0
-5,0,0
-15,0,0
-10,0,5
-10,0,5
-10,0,-5
-10,0,-5
-5,0,1
-15,0,1
-5,0,-1
-15,0,-1
-9,0,5
-11,0,5
-9,0,-5
-11,0,-5
-5,0,2
-15,0,2
-5,0,-2
-15,0,-2
-8,0,5
-12,0,5
-8,0,-5
-12,0,-5
-6,0,3
-14,0,3
-6,0,-3
-14,0,-3
-7,0,4
-13,0,4
-7,0,-4
-13,0,-4
-7,0,4
-13,0,4
-7,0,-4
-13,0,-4
-6,0,3
-14,0,3
-6,0,-3
-14,0,-3
15,0,0
5,0,0
15,0,0
5,0,0
10,0,5
10,0,5
10,0,-5
10,0,-5
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
15,0,1
5,0,1
15,0,-1
5,0,-1
11,0,5
9,0,5
11,0,-5
9,0,-5
15,0,2
5,0,2
15,0,-2
5,0,-2
12,0,5
8,0,5
12,0,-5
8,0,-5
14,0,3
6,0,3
14,0,-3
6,0,-3
13,0,4
7,0,4
13,0,-4
7,0,-4
13,0,4
7,0,4
13,0,-4
7,0,-4
14,0,3
6,0,3
14,0,-3
6,0,-3
0,15,0
0,5,0
0,15,0
0,5,0
0,10,5
0,10,5
0,10,-5
0,10,-5
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,15,1
0,5,1
0,15,-1
0,5,-1
0,11,5
0,9,5
0,11,-5
0,9,-5
0,15,2
0,5,2
0,15,-2
0,5,-2
0,12,5
0,8,5
0,12,-5
0,8,-5
0,14,3
0,6,3
0,14,-3
0,6,-3
0,13,4
0,7,4
0,13,-4
0,7,-4
0,13,4
0,7,4
0,13,-4
0,7,-4
0,14,3
0,6,3
0,14,-3
0,6,-3
0,-5,0
0,-15,0
0,-5,0
0,-15,0
0,-10,5
0,-10,5
0,-10,-5
0,-10,-5
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-10,0
0,-5,1
0,-15,1
0,-5,-1
0,-15,-1
0,-9,5
0,-11,5
0,-9,-5
0,-11,-5
0,-5,2
0,-15,2
0,-5,-2
0,-15,-2
0,-8,5
0,-12,5
0,-8,-5
0,-12,-5
0,-6,3
0,-14,3
0,-6,-3
0,-14,-3
0,-7,4
0,-13,4
0,-7,-4
0,-13,-4
0,-7,4
0,-13,4
0,-7,-4
0,-13,-4
0,-6,3
0,-14,3
0,-6,-3
0,-14,-3
-2.5,4.33013,0
-7.5,12.9904,0
-2.5,4.33013,0
-7.5,12.9904,0
-5,8.66025,5
-5,8.66025,5
-5,8.66025,-5
-5,8.66025,-5
-2.5,4.33013,1
-7.5,12.9904,1
-2.5,4.33013,-1
-7.5,12.9904,-1
-4.5,7.79423,5
-5.5,9.52628,5
-4.5,7.79423,-5
-5.5,9.52628,-5
-2.5,4.33013,2
-7.5,12.9904,2
-2.5,4.33013,-2
-7.5,12.9904,-2
-4,6.9282,5
-6,10.3923,5
-4,6.9282,-5
-6,10.3923,-5
-3,5.19615,3
-7,12.1244,3
-3,5.19615,-3
-7,12.1244,-3
-3.5,6.06218,4
-6.5,11.2583,4
-3.5,6.06218,-4
-6.5,11.2583,-4
-3.5,6.06218,4
-6.5,11.2583,4
-3.5,6.06218,-4
-6.5,11.2583,-4
-3,5.19615,3
-7,12.1244,3
-3,5.19615,-3
-7,12.1244,-3
2.5,4.33013,0
7.5,12.9904,0
2.5,4.33013,0
7.5,12.9904,0
5,8.66025,5
5,8.66025,5
5,8.66025,-5
5,8.66025,-5
2.5,4.33013,1
7.5,12.9904,1
2.5,4.33013,-1
7.5,12.9904,-1
4.5,7.79423,5
5.5,9.52628,5
4.5,7.79423,-5
5.5,9.52628,-5
2.5,4.33013,2
7.5,12.9904,2
2.5,4.33013,-2
7.5,12.9904,-2
4,6.9282,5
6,10.3923,5
4,6.9282,-5
6,10.3923,-5
3,5.19615,3
7,12.1244,3
3,5.19615,-3
7,12.1244,-3
3.5,6.06218,4
6.5,11.2583,4
3.5,6.06218,-4
6.5,11.2583,-4
3.5,6.06218,4
6.5,11.2583,4
3.5,6.06218,-4
6.5,11.2583,-4
3,5.19615,3
7,12.1244,3
3,5.19615,-3
7,12.1244,-3
2.5,-4.33013,0
7.5,-12.9904,0
2.5,-4.33013,0
7.5,-12.9904,0
5,-8.66025,5
5,-8.66025,5
5,-8.66025,-5
5,-8.66025,-5
2.5,-4.33013,1
7.5,-12.9904,1
2.5,-4.33013,-1
7.5,-12.9904,-1
4.5,-7.79423,5
5.5,-9.52628,5
4.5,-7.79423,-5
5.5,-9.52628,-5
2.5,-4.33013,2
7.5,-12.9904,2
2.5,-4.33013,-2
7.5,-12.9904,-2
4,-6.9282,5
6,-10.3923,5
4,-6.9282,-5
6,-10.3923,-5
3,-5.19615,3
7,-12.1244,3
3,-5.19615,-3
7,-12.1244,-3
3.5,-6.06218,4
6.5,-11.2583,4
3.5,-6.06218,-4
6.5,-11.2583,-4
3.5,-6.06218,4
6.5,-11.2583,4
3.5,-6.06218,-4
6.5,-11.2583,-4
3,-5.19615,3
7,-12.1244,3
3,-5.19615,-3
7,-12.1244,-3
-2.5,-4.33013,0
-7.5,-12.9904,0
-2.5,-4.33013,0
-7.5,-12.9904,0
-5,-8.66025,5
-5,-8.66025,5
-5,-8.66025,-5
-5,-8.66025,-5
-2.5,-4.33013,1
-7.5,-12.9904,1
-2.5,-4.33013,-1
